学号,知识点id,分数
223401010302,87,-1
223401010303,87,-1
223401010304,87,-1
223401010305,87,-1
223401010306,87,-1
223401010307,87,-1
223401010308,87,-1
223401010310,87,-1
223401010311,87,-1
223401010312,87,-1
223401010313,87,-1
223401010314,87,-1
223401010315,87,-1
223401010316,87,-1
223401010317,87,-1
223401010318,87,-1
223401010319,87,-1
223401010320,87,-1
223401010321,87,-1
223401010322,87,-1
223401010323,87,-1
223401010324,87,-1
223401010325,87,-1
223401010326,87,-1
223401010327,87,-1
223401010328,87,-1
223401010329,87,-1
223401010330,87,-1
223401010331,87,-1
223401010332,87,-1
223401010334,87,-1
223401010335,87,-1
223401010401,87,-1
223401010402,87,-1
223401010403,87,-1
223401010404,87,-1
223401010405,87,-1
223401010406,87,-1
223401010407,87,-1
223401010408,87,-1
223401010409,87,-1
223401010410,87,-1
223401010411,87,-1
223401010412,87,-1
223401010413,87,-1
223401010414,87,-1
223401010415,87,-1
223401010416,87,-1
223401010417,87,-1
223401010418,87,-1
223401010419,87,-1
223401010420,87,-1
223401010421,87,-1
223401010422,87,-1
223401010423,87,-1
223401010424,87,-1
223401010425,87,-1
223401010426,87,-1
223401010427,87,-1
223401010428,87,-1
223401010429,87,-1
223401010430,87,-1
223401010431,87,-1
223401010432,87,-1
223401010433,87,-1
223401010434,87,-1
223401010435,87,-1
223401040101,87,-1
223401040102,87,-1
223401040103,87,-1
223401040104,87,-1
223401040105,87,-1
223401040106,87,-1
223401040107,87,-1
223401040108,87,-1
223401040109,87,-1
223401040110,87,-1
223401040111,87,-1
223401040112,87,-1
223401040113,87,-1
223401040114,87,-1
223401040115,87,-1
223401040116,87,-1
223401040117,87,-1
223401040118,87,-1
223401040119,87,-1
223401040120,87,-1
223401040121,87,-1
223401040122,87,-1
223401040123,87,-1
223401040124,87,-1
223401040125,87,-1
223401040126,87,-1
223401040127,87,-1
223401040128,87,-1
223401040129,87,-1
223401040130,87,-1
223401040131,87,-1
223401040132,87,-1
223401040133,87,-1
223401040134,87,-1
223401040135,87,-1
223401040201,87,-1
223401040202,87,-1
223401040203,87,-1
223401040204,87,-1
223401040205,87,-1
223401040206,87,-1
223401040207,87,-1
223401040208,87,-1
223401040209,87,-1
223401040210,87,-1
223401040211,87,-1
223401040212,87,-1
223401040213,87,-1
223401040214,87,-1
223401040215,87,-1
223401040216,87,-1
223401040217,87,-1
223401040218,87,-1
223401040219,87,-1
223401040220,87,-1
223401040221,87,-1
223401040222,87,-1
223401040223,87,-1
223401040224,87,-1
223401040225,87,-1
223401040226,87,-1
223401040227,87,-1
223401040228,87,-1
223401040229,87,-1
223401040230,87,-1
223401040231,87,-1
223401040232,87,-1
223401040233,87,-1
223401040234,87,-1
223401040235,87,-1
223401050101,87,-1
223401050102,87,-1
223401050103,87,-1
223401050104,87,-1
223401050105,87,-1
223401050106,87,-1
223401050107,87,-1
223401050108,87,-1
223401050109,87,-1
223401050110,87,-1
223401050111,87,-1
223401050112,87,-1
223401050113,87,-1
223401050114,87,-1
223401050115,87,-1
223401050116,87,-1
223401050117,87,-1
223401050118,87,-1
223401050119,87,-1
223401050120,87,-1
223401050121,87,-1
223401050122,87,-1
223401050123,87,-1
223401050124,87,-1
223401050125,87,-1
223401050126,87,-1
223401050127,87,-1
223401050128,87,-1
223401050129,87,-1
223401050130,87,-1
223401050131,87,-1
223401050132,87,-1
223401050134,87,-1
223401050135,87,-1
223401050201,87,-1
223401050202,87,-1
223401050203,87,-1
223401050204,87,-1
223401050205,87,-1
223401050206,87,-1
223401050207,87,-1
223401050208,87,-1
223401050209,87,-1
223401050210,87,-1
223401050211,87,-1
223401050212,87,-1
223401050213,87,-1
223401050214,87,-1
223401050215,87,-1
223401050216,87,-1
223401050217,87,-1
223401050218,87,-1
223401050219,87,-1
223401050220,87,-1
223401050221,87,-1
223401050222,87,-1
223401050223,87,-1
223401050224,87,-1
223401050225,87,-1
223401050226,87,-1
223401050227,87,-1
223401050228,87,-1
223401050229,87,-1
223401050230,87,-1
223401050231,87,-1
223401050232,87,-1
223401050233,87,-1
223401050234,87,-1
223401050235,87,-1
223405010213,87,-1
223406010708,87,-1
223406010709,87,-1
223407020133,87,-1
223407020218,87,-1
223408110202,87,-1
223409010210,87,-1
223411010109,87,-1
223411010111,87,-1
223411010232,87,-1
223411020111,87,-1
223411070102,87,-1
223412010212,87,-1
223423050108,87,-1
223423050133,87,-1
223428020104,87,-1
223428020136,87,-1
223428030201,87,-1
223428060112,87,-1
223428060201,87,-1
223428060202,87,-1
223428060218,87,-1
183423050114,88,100
193401010122,88,100
203401050130,88,100
203406010614,88,100
203409010318,88,100
213401010106,88,100
213401040108,88,0
213401050132,88,0
213401050217,88,100
213401050227,88,100
213401050230,88,100
213412010226,88,100
213428030211,88,100
213428040133,88,0
213428040214,88,100
223401010101,88,100
223401010102,88,100
223401010103,88,100
223401010104,88,100
223401010105,88,100
223401010106,88,100
223401010107,88,100
223401010108,88,100
223401010109,88,100
223401010110,88,100
223401010112,88,100
223401010113,88,100
223401010114,88,100
223401010115,88,100
223401010116,88,100
223401010117,88,100
223401010118,88,100
223401010119,88,100
223401010120,88,100
223401010121,88,100
223401010122,88,0
223401010123,88,100
223401010124,88,100
223401010125,88,100
223401010126,88,100
223401010127,88,100
223401010128,88,100
223401010129,88,100
223401010130,88,100
223401010131,88,100
223401010132,88,100
223401010133,88,100
223401010134,88,100
223401010136,88,100
223401010137,88,100
223401010138,88,100
223401010140,88,100
223401010201,88,100
223401010202,88,100
223401010203,88,100
223401010204,88,100
223401010205,88,100
223401010206,88,100
223401010207,88,100
223401010208,88,100
223401010209,88,100
223401010210,88,100
223401010211,88,100
223401010212,88,100
223401010214,88,100
223401010215,88,100
223401010216,88,100
223401010217,88,100
223401010218,88,100
223401010219,88,100
223401010220,88,100
223401010221,88,100
223401010222,88,100
223401010223,88,100
223401010224,88,100
223401010225,88,100
223401010226,88,100
223401010227,88,100
223401010228,88,100
223401010229,88,100
223401010230,88,100
223401010231,88,100
223401010232,88,100
223401010233,88,100
223401010234,88,100
223401010235,88,100
223401010236,88,100
223401010237,88,100
223401010238,88,100
223401010301,88,100
223401010302,88,100
223401010303,88,100
223401010304,88,100
223401010305,88,100
223401010306,88,100
223401010307,88,100
223401010308,88,0
223401010310,88,100
223401010311,88,100
223401010312,88,100
223401010313,88,100
223401010314,88,100
223401010315,88,100
223401010316,88,100
223401010317,88,100
223401010318,88,100
223401010319,88,100
223401010320,88,100
223401010321,88,100
223401010322,88,100
223401010323,88,100
223401010324,88,100
223401010325,88,100
223401010326,88,100
223401010327,88,100
223401010328,88,100
223401010329,88,100
223401010330,88,100
223401010331,88,0
223401010332,88,100
223401010334,88,100
223401010335,88,100
223401010401,88,100
223401010402,88,100
223401010403,88,100
223401010404,88,0
223401010405,88,100
223401010406,88,100
223401010407,88,100
223401010408,88,100
223401010409,88,100
223401010410,88,100
223401010411,88,100
223401010412,88,100
223401010413,88,100
223401010414,88,100
223401010415,88,100
223401010416,88,0
223401010417,88,100
223401010418,88,100
223401010419,88,100
223401010420,88,100
223401010421,88,100
223401010422,88,0
223401010423,88,100
223401010424,88,100
223401010425,88,100
223401010426,88,100
223401010427,88,100
223401010428,88,100
223401010429,88,100
223401010430,88,100
223401010431,88,100
223401010432,88,100
223401010433,88,100
223401010434,88,100
223401010435,88,100
223401040101,88,100
223401040102,88,100
223401040103,88,100
223401040104,88,100
223401040105,88,100
223401040106,88,100
223401040107,88,100
223401040108,88,100
223401040109,88,0
223401040110,88,100
223401040111,88,100
223401040112,88,100
223401040113,88,100
223401040114,88,100
223401040115,88,100
223401040116,88,100
223401040117,88,100
223401040118,88,100
223401040119,88,100
223401040120,88,100
223401040121,88,100
223401040122,88,100
223401040123,88,100
223401040124,88,100
223401040125,88,100
223401040126,88,100
223401040127,88,100
223401040128,88,100
223401040129,88,100
223401040130,88,100
223401040131,88,100
223401040132,88,100
223401040133,88,100
223401040134,88,100
223401040135,88,100
223401040201,88,100
223401040202,88,100
223401040203,88,100
223401040204,88,100
223401040205,88,100
223401040206,88,100
223401040207,88,100
223401040208,88,100
223401040209,88,100
223401040210,88,100
223401040211,88,100
223401040212,88,100
223401040213,88,100
223401040214,88,100
223401040215,88,100
223401040216,88,100
223401040217,88,100
223401040218,88,100
223401040219,88,100
223401040220,88,100
223401040221,88,100
223401040222,88,100
223401040223,88,100
223401040224,88,100
223401040225,88,100
223401040226,88,100
223401040227,88,100
223401040228,88,100
223401040229,88,100
223401040230,88,100
223401040231,88,100
223401040232,88,100
223401040233,88,100
223401040234,88,100
223401040235,88,100
223401050101,88,100
223401050102,88,100
223401050103,88,100
223401050104,88,100
223401050105,88,100
223401050106,88,100
223401050107,88,100
223401050108,88,100
223401050109,88,100
223401050110,88,100
223401050111,88,100
223401050112,88,100
223401050113,88,100
223401050114,88,0
223401050115,88,0
223401050116,88,100
223401050117,88,100
223401050118,88,100
223401050119,88,100
223401050120,88,100
223401050121,88,0
223401050122,88,100
223401050123,88,100
223401050124,88,100
223401050125,88,100
223401050126,88,100
223401050127,88,100
223401050128,88,100
223401050129,88,100
223401050130,88,100
223401050131,88,100
223401050132,88,100
223401050134,88,100
223401050135,88,100
223401050201,88,100
223401050202,88,100
223401050203,88,100
223401050204,88,100
223401050205,88,100
223401050206,88,100
223401050207,88,100
223401050208,88,100
223401050209,88,100
223401050210,88,100
223401050211,88,100
223401050212,88,100
223401050213,88,100
223401050214,88,100
223401050215,88,100
223401050216,88,100
223401050217,88,0
223401050218,88,100
223401050219,88,100
223401050220,88,100
223401050221,88,100
223401050222,88,100
223401050223,88,100
223401050224,88,100
223401050225,88,100
223401050226,88,100
223401050227,88,100
223401050228,88,100
223401050229,88,100
223401050230,88,100
223401050231,88,100
223401050232,88,100
223401050233,88,100
223401050234,88,100
223401050235,88,100
223405010213,88,40
223406010708,88,100
223406010709,88,100
223407020133,88,100
223407020218,88,100
223408110202,88,100
223409010210,88,100
223411010109,88,100
223411010111,88,100
223411010232,88,100
223411020111,88,100
223411070102,88,100
223412010212,88,100
223423050108,88,100
223423050133,88,100
223428020104,88,100
223428020136,88,0
223428030201,88,100
223428060112,88,100
223428060201,88,100
223428060202,88,100
223428060218,88,100
183423050114,89,-1
193401010122,89,-1
203401050130,89,-1
203406010614,89,-1
203409010318,89,-1
213401010106,89,-1
213401040108,89,-1
213401050132,89,-1
213401050217,89,-1
213401050227,89,-1
213401050230,89,-1
213412010226,89,-1
213428030211,89,-1
213428040133,89,-1
213428040214,89,-1
223401010101,89,-1
223401010102,89,-1
223401010103,89,-1
223401010104,89,-1
223401010105,89,-1
223401010106,89,-1
223401010107,89,-1
223401010108,89,-1
223401010109,89,-1
223401010110,89,-1
223401010112,89,-1
223401010113,89,-1
223401010114,89,-1
223401010115,89,-1
223401010116,89,-1
223401010117,89,-1
223401010118,89,-1
223401010119,89,-1
223401010120,89,-1
223401010121,89,-1
223401010122,89,-1
223401010123,89,-1
223401010124,89,-1
223401010125,89,-1
223401010126,89,-1
223401010127,89,-1
223401010128,89,-1
223401010129,89,-1
223401010130,89,-1
223401010131,89,-1
223401010132,89,-1
223401010133,89,-1
223401010134,89,-1
223401010136,89,-1
223401010137,89,-1
223401010138,89,-1
223401010140,89,-1
223401010201,89,-1
223401010202,89,-1
223401010203,89,-1
223401010204,89,-1
223401010205,89,-1
223401010206,89,-1
223401010207,89,-1
223401010208,89,-1
223401010209,89,-1
223401010210,89,-1
223401010211,89,-1
223401010212,89,-1
223401010214,89,-1
223401010215,89,-1
223401010216,89,-1
223401010217,89,-1
223401010218,89,-1
223401010219,89,-1
223401010220,89,-1
223401010221,89,-1
223401010222,89,-1
223401010223,89,-1
223401010224,89,-1
223401010225,89,-1
223401010226,89,-1
223401010227,89,-1
223401010228,89,-1
223401010229,89,-1
223401010230,89,-1
223401010231,89,-1
223401010232,89,-1
223401010233,89,-1
223401010234,89,-1
223401010235,89,-1
223401010236,89,-1
223401010237,89,-1
223401010238,89,-1
223401010301,89,-1
223401010302,89,-1
223401010303,89,-1
223401010304,89,-1
223401010305,89,-1
223401010306,89,-1
223401010307,89,-1
223401010308,89,-1
223401010310,89,-1
223401010311,89,-1
223401010312,89,-1
223401010313,89,-1
223401010314,89,-1
223401010315,89,-1
223401010316,89,-1
223401010317,89,-1
223401010318,89,-1
223401010319,89,-1
223401010320,89,-1
223401010321,89,-1
223401010322,89,-1
223401010323,89,-1
223401010324,89,-1
223401010325,89,-1
223401010326,89,-1
223401010327,89,-1
223401010328,89,-1
223401010329,89,-1
223401010330,89,-1
223401010331,89,-1
223401010332,89,-1
223401010334,89,-1
223401010335,89,-1
223401010401,89,-1
223401010402,89,-1
223401010403,89,-1
223401010404,89,-1
223401010405,89,-1
223401010406,89,-1
223401010407,89,-1
223401010408,89,-1
223401010409,89,-1
223401010410,89,-1
223401010411,89,-1
223401010412,89,-1
223401010413,89,-1
223401010414,89,-1
223401010415,89,-1
223401010416,89,-1
223401010417,89,-1
223401010418,89,-1
223401010419,89,-1
223401010420,89,-1
223401010421,89,-1
223401010422,89,-1
223401010423,89,-1
223401010424,89,-1
223401010425,89,-1
223401010426,89,-1
223401010427,89,-1
223401010428,89,-1
223401010429,89,-1
223401010430,89,-1
223401010431,89,-1
223401010432,89,-1
223401010433,89,-1
223401010434,89,-1
223401010435,89,-1
223401040101,89,-1
223401040102,89,-1
223401040103,89,-1
223401040104,89,-1
223401040105,89,-1
223401040106,89,-1
223401040107,89,-1
223401040108,89,-1
223401040109,89,-1
223401040110,89,-1
223401040111,89,-1
223401040112,89,-1
223401040113,89,-1
223401040114,89,-1
223401040115,89,-1
223401040116,89,-1
223401040117,89,-1
223401040118,89,-1
223401040119,89,-1
223401040120,89,-1
223401040121,89,-1
223401040122,89,-1
223401040123,89,-1
223401040124,89,-1
223401040125,89,-1
223401040126,89,-1
223401040127,89,-1
223401040128,89,-1
223401040129,89,-1
223401040130,89,-1
223401040131,89,-1
223401040132,89,-1
223401040133,89,-1
223401040134,89,-1
223401040135,89,-1
223401040201,89,-1
223401040202,89,-1
223401040203,89,-1
223401040204,89,-1
223401040205,89,-1
223401040206,89,-1
223401040207,89,-1
223401040208,89,-1
223401040209,89,-1
223401040210,89,-1
223401040211,89,-1
223401040212,89,-1
223401040213,89,-1
223401040214,89,-1
223401040215,89,-1
223401040216,89,-1
223401040217,89,-1
223401040218,89,-1
223401040219,89,-1
223401040220,89,-1
223401040221,89,-1
223401040222,89,-1
223401040223,89,-1
223401040224,89,-1
223401040225,89,-1
223401040226,89,-1
223401040227,89,-1
223401040228,89,-1
223401040229,89,-1
223401040230,89,-1
223401040231,89,-1
223401040232,89,-1
223401040233,89,-1
223401040234,89,-1
223401040235,89,-1
223401050101,89,-1
223401050102,89,-1
223401050103,89,-1
223401050104,89,-1
223401050105,89,-1
223401050106,89,-1
223401050107,89,-1
223401050108,89,-1
223401050109,89,-1
223401050110,89,-1
223401050111,89,-1
223401050112,89,-1
223401050113,89,-1
223401050114,89,-1
223401050115,89,-1
223401050116,89,-1
223401050117,89,-1
223401050118,89,-1
223401050119,89,-1
223401050120,89,-1
223401050121,89,-1
223401050122,89,-1
223401050123,89,-1
223401050124,89,-1
223401050125,89,-1
223401050126,89,-1
223401050127,89,-1
223401050128,89,-1
223401050129,89,-1
223401050130,89,-1
223401050131,89,-1
223401050132,89,-1
223401050134,89,-1
223401050135,89,-1
223401050201,89,-1
223401050202,89,-1
223401050203,89,-1
223401050204,89,-1
223401050205,89,-1
223401050206,89,-1
223401050207,89,-1
